,ip,country,city,lat,lon,network,network_name,os_family,os_version,browser,browser_version,mobile,device_id,login
1585,185.3.35.93,Russia,Krasnodar,45.04484,38.97603,185.3.34.0/23,MF-KAVKAZ-CGNAT2,iOS,11.3,Mobile Safari UI/WKWebView,,True,90c41abb-a84a-4905-a6b2-8c4108e78563,bd7e9b3793d383a20640095d8aa8f9041cdf81de
1586,195.208.173.201,Russia,Novorossiysk,44.72439,37.76752,195.208.172.0/23,STM-NVR-NET,iOS,11.3,Mobile Safari UI/WKWebView,,True,90c41abb-a84a-4905-a6b2-8c4108e78563,bd7e9b3793d383a20640095d8aa8f9041cdf81de
1587,83.220.238.97,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,7.1.2,Chrome Mobile, 68.0.3440,True,8659e89d-9765-45db-802a-8480f07240e0,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1588,37.147.5.69,Russia,Tver,56.85836,35.90057,37.147.0.0/18,BEELINE-BROADBAND,Android,7.1.2,Chrome Mobile, 68.0.3440,True,8659e89d-9765-45db-802a-8480f07240e0,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1589,37.147.5.69,Russia,Tver,56.85836,35.90057,37.147.0.0/18,BEELINE-BROADBAND,Android,7.1.2,Chrome Mobile, 67.0.3396,True,8659e89d-9765-45db-802a-8480f07240e0,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1590,83.220.239.134,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,7.1.2,Chrome Mobile, 67.0.3396,True,8659e89d-9765-45db-802a-8480f07240e0,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1591,83.220.236.104,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,7.1.2,Chrome Mobile, 67.0.3396,True,8659e89d-9765-45db-802a-8480f07240e0,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1592,83.220.236.104,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1593,83.220.239.105,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,7.1.2,Chrome Mobile, 67.0.3396,True,8659e89d-9765-45db-802a-8480f07240e0,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1594,83.220.238.152,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,7.1.2,Chrome Mobile, 67.0.3396,True,8659e89d-9765-45db-802a-8480f07240e0,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1595,95.31.164.133,Russia,Tver,56.85836,35.90057,95.31.160.0/19,BEELINE-BROADBAND,Android,7.1.2,Chrome Mobile, 67.0.3396,True,8659e89d-9765-45db-802a-8480f07240e0,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1596,83.220.236.109,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,7.1.2,Chrome Mobile, 67.0.3396,True,8659e89d-9765-45db-802a-8480f07240e0,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1597,83.220.236.109,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1598,83.220.237.190,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,7.1.2,Chrome Mobile, 67.0.3396,True,8659e89d-9765-45db-802a-8480f07240e0,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1599,83.220.237.195,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1600,83.220.238.115,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1601,83.220.238.94,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1602,83.220.239.10,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1603,83.220.236.138,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1604,83.220.238.75,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1605,83.220.239.0,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1606,83.220.238.55,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1607,95.31.185.230,Russia,Tver,56.85836,35.90057,95.31.160.0/19,BEELINE-BROADBAND,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1608,83.220.239.43,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1609,83.220.236.80,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1610,83.220.237.60,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1611,83.220.237.210,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1612,83.220.239.139,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1613,83.220.237.168,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1614,83.220.239.59,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1615,176.14.147.42,Russia,Tver,56.85836,35.90057,176.14.0.0/16,BEELINE-BROADBAND,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1616,83.220.239.151,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1617,83.220.239.151,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1618,83.220.236.51,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1619,83.220.239.125,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1620,83.220.236.92,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1621,83.220.239.253,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1622,83.220.238.87,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1623,83.220.239.76,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1624,83.220.236.7,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1625,83.220.237.247,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1626,83.220.237.1,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1627,5.167.96.85,Russia,Tver,56.85836,35.90057,5.167.96.0/21,ERTH-TVER-PPPOE-6-NET,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1628,83.220.239.129,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1629,83.220.239.163,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1630,83.220.236.142,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1631,83.220.237.77,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1632,83.220.236.185,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1633,83.220.239.14,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1634,83.220.238.18,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1635,83.220.236.31,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1636,83.220.238.177,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1637,176.14.153.229,Russia,Tver,56.85836,35.90057,176.14.0.0/16,BEELINE-BROADBAND,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1639,83.220.237.17,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1640,83.220.236.216,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1641,83.220.239.178,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1642,83.220.239.52,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1643,83.220.239.19,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1644,83.220.239.28,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1645,83.220.239.146,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1646,83.220.238.194,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1647,83.220.238.221,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1648,83.220.239.141,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1649,83.220.238.139,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1650,83.220.236.165,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1651,83.220.236.144,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1652,83.220.238.212,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1653,83.220.239.193,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1654,83.220.236.49,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1655,95.31.169.84,Russia,Tver,56.85836,35.90057,95.31.160.0/19,BEELINE-BROADBAND,Android,5.1,Chrome Mobile, 44.0.2403,True,f986865e-829f-43ce-b7e8-e3328e57c765,e16edfc7ccd57ea881487fd1f138a2e8c61ab012
1657,92.100.23.164,Russia,Saint Petersburg,59.93863,30.31413,92.100.0.0/17,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 44.0.2403,True,69c5d273-55d9-4ae3-96b8-cbaf209ca370,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1658,188.170.82.15,Russia,Saint Petersburg,59.93863,30.31413,188.170.80.0/20,MF-NW-188-170-80,Android,6.0,Chrome Mobile, 44.0.2403,True,69c5d273-55d9-4ae3-96b8-cbaf209ca370,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1659,188.170.82.139,Russia,Saint Petersburg,59.93863,30.31413,188.170.80.0/20,MF-NW-188-170-80,Android,6.0,Chrome Mobile, 44.0.2403,True,69c5d273-55d9-4ae3-96b8-cbaf209ca370,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1660,188.170.81.139,Russia,Saint Petersburg,59.93863,30.31413,188.170.80.0/20,MF-NW-188-170-80,Android,6.0,Chrome Mobile, 44.0.2403,True,69c5d273-55d9-4ae3-96b8-cbaf209ca370,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1661,188.170.82.46,Russia,Saint Petersburg,59.93863,30.31413,188.170.80.0/20,MF-NW-188-170-80,Android,6.0,Chrome Mobile, 44.0.2403,True,69c5d273-55d9-4ae3-96b8-cbaf209ca370,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1662,188.170.73.251,Russia,Saint Petersburg,59.93863,30.31413,188.170.64.0/19,MF-NWGSM-188-170-92,Android,6.0,Chrome Mobile, 44.0.2403,True,69c5d273-55d9-4ae3-96b8-cbaf209ca370,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1663,188.170.74.221,Russia,Saint Petersburg,59.93863,30.31413,188.170.64.0/19,MF-NWGSM-188-170-92,Android,6.0,Chrome Mobile, 44.0.2403,True,69c5d273-55d9-4ae3-96b8-cbaf209ca370,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1664,178.71.203.11,Russia,Saint Petersburg,59.93863,30.31413,178.71.0.0/16,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 44.0.2403,True,69c5d273-55d9-4ae3-96b8-cbaf209ca370,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1665,178.71.165.88,Russia,Saint Petersburg,59.93863,30.31413,178.71.0.0/16,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 44.0.2403,True,69c5d273-55d9-4ae3-96b8-cbaf209ca370,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1666,178.71.169.4,Russia,Saint Petersburg,59.93863,30.31413,178.71.0.0/16,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 44.0.2403,True,69c5d273-55d9-4ae3-96b8-cbaf209ca370,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1667,92.100.17.238,Russia,Saint Petersburg,59.93863,30.31413,92.100.0.0/17,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 44.0.2403,True,69c5d273-55d9-4ae3-96b8-cbaf209ca370,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1670,178.66.120.129,Russia,Saint Petersburg,59.93863,30.31413,178.66.0.0/16,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 44.0.2403,True,9c70817b-8967-48fd-9dc4-660b38a59a8d,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1672,188.170.75.134,Russia,Saint Petersburg,59.93863,30.31413,188.170.64.0/19,MF-NWGSM-188-170-92,Android,6.0,Chrome Mobile, 44.0.2403,True,9c70817b-8967-48fd-9dc4-660b38a59a8d,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1673,188.170.72.48,Russia,Saint Petersburg,59.93863,30.31413,188.170.64.0/19,MF-NWGSM-188-170-92,Android,6.0,Chrome Mobile, 44.0.2403,True,9c70817b-8967-48fd-9dc4-660b38a59a8d,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1674,178.66.122.65,Russia,Saint Petersburg,59.93863,30.31413,178.66.0.0/16,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 44.0.2403,True,9c70817b-8967-48fd-9dc4-660b38a59a8d,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1675,188.170.72.8,Russia,Saint Petersburg,59.93863,30.31413,188.170.64.0/19,MF-NWGSM-188-170-92,Android,6.0,Chrome Mobile, 44.0.2403,True,9c70817b-8967-48fd-9dc4-660b38a59a8d,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1676,188.170.72.247,Russia,Saint Petersburg,59.93863,30.31413,188.170.64.0/19,MF-NWGSM-188-170-92,Android,6.0,Chrome Mobile, 44.0.2403,True,9c70817b-8967-48fd-9dc4-660b38a59a8d,f4aa6fa730b8e81970c83f1cd2024d7104eddfab
1677,89.232.69.216,Russia,Kazan’,55.78874,49.12214,89.232.68.0/22,TATTELECOM,iOS,11.4.1,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1678,178.204.73.13,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.4.1,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1679,91.107.97.62,Russia,Nizhnekamsk,55.63657,51.82447,91.107.96.0/21,RU-TATTELECOM-20120621,iOS,11.4.1,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1680,178.205.1.255,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.4.1,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1681,91.107.97.78,Russia,Nizhnekamsk,55.63657,51.82447,91.107.96.0/21,RU-TATTELECOM-20120621,iOS,11.4.1,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1682,178.204.160.205,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.4,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1683,178.204.135.97,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.4,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1684,91.107.98.16,Russia,Nizhnekamsk,55.63657,51.82447,91.107.96.0/21,RU-TATTELECOM-20120621,iOS,11.4,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1685,178.204.30.70,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.4,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1686,178.205.213.210,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.4,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1687,178.204.131.157,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.4,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1688,178.205.153.94,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.4,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1689,178.205.80.1,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.4,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1690,178.204.51.163,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.4,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1691,178.204.180.145,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.4,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1692,91.107.99.171,Russia,Naberezhnye Chelny,55.72545,52.41122,91.107.96.0/21,RU-TATTELECOM-20120621,iOS,11.4,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
